,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,feature0,feature1,feature2,date,weather,target,year,month,day,weather_cloudy,weather_rainy,weather_sunny
66,66,66,66,-0.7663923417010838,0.2463860230620833,-0.3552734143833274,2021-01-06,sunny,-68.7677031639998,0.0,-1.2045560582883603,-1.0930507808811052,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
67,67,67,67,-0.08942362510851999,0.3926329142057432,0.024747629031612605,2021-01-07,sunny,-16.713994656198985,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
68,68,68,68,0.9773541151141734,0.3487604082494877,-0.3756774486316458,2021-01-07,sunny,92.78097014406788,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
69,69,69,69,1.1104626168571838,-0.705121532302671,0.3209843779712729,2021-01-07,sunny,166.21050957794836,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
70,70,70,70,0.5408471469679899,-1.1445912743325857,0.4381579956423674,2021-01-07,sunny,89.35817106273322,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
71,71,71,71,1.9823237834951748,-1.4637664219085105,0.4377157811238008,2021-01-07,sunny,166.07850803246464,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
72,72,72,72,2.3948649296481173,-1.2847106226621403,-0.8399646718940705,2021-01-07,cloudy,71.456342588799,0.0,-1.2045560582883603,-0.9782180020602274,1.4678467673746172,-0.4380583445501704,-1.022247413814838
73,73,73,73,-0.11005693470264499,-1.3153945811304784,0.1466292128404277,2021-01-07,rainy,22.00141347231726,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,2.2828009383701424,-1.022247413814838
74,74,74,74,0.2090366558652925,1.05940302196617,-1.0498144819523405,2021-01-07,rainy,-35.940979691554865,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,2.2828009383701424,-1.022247413814838
75,75,75,75,-0.3239894970892515,-1.9203152654044395,-0.3068886116867639,2021-01-07,cloudy,-73.1484607082911,0.0,-1.2045560582883603,-0.9782180020602274,1.4678467673746172,-0.4380583445501704,-1.022247413814838
76,76,76,76,-0.8659595229242248,-0.1205385522607123,-0.7503074509958548,2021-01-07,sunny,-72.31645384639029,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
77,77,77,77,0.3429859910841345,0.2062546466953872,0.2298604726704479,2021-01-07,sunny,50.45905149785453,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
78,78,78,78,-1.5816456033239157,1.553196054373464,-1.4756612002734093,2021-01-08,rainy,-253.669288849864,0.0,-1.2045560582883603,-0.8633852232393495,-0.6812700223393171,2.2828009383701424,-1.022247413814838
79,79,79,79,0.5300796264007847,0.545994695763686,-1.8011902735309662,2021-01-08,cloudy,19.38784574478649,0.0,-1.2045560582883603,-0.8633852232393495,1.4678467673746172,-0.4380583445501704,-1.022247413814838
80,80,80,80,1.6222011357315171,-0.7833790810230387,-0.021951460612807897,2021-01-08,cloudy,76.10377911939466,0.0,-1.2045560582883603,-0.8633852232393495,1.4678467673746172,-0.4380583445501704,-1.022247413814838
81,81,81,81,0.4500210548504843,-0.4845809253855763,1.11329779070923,2021-01-08,rainy,91.23416682291612,0.0,-1.2045560582883603,-0.8633852232393495,-0.6812700223393171,2.2828009383701424,-1.022247413814838
82,82,82,82,-0.4809932336699411,,-1.7010962468280302,2021-01-08,sunny,-95.93503039085591,0.0,-1.2045560582883603,-0.8633852232393495,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
83,83,83,83,-0.6491104537750488,0.8227250563797226,-0.2080124416300034,2021-01-08,sunny,-69.71037942243814,0.0,-1.2045560582883603,-0.8633852232393495,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
84,84,84,84,-1.2844413804446138,0.8889289832679781,-1.5568249103102894,2021-01-08,cloudy,-101.582265355697,0.0,-1.2045560582883603,-0.8633852232393495,1.4678467673746172,-0.4380583445501704,-1.022247413814838
85,85,85,85,1.3681926701058291,-0.9586633943017122,-1.885953001025307,2021-01-08,sunny,-51.29488732230206,0.0,-1.2045560582883603,-0.8633852232393495,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
86,86,86,86,1.3899039877994366,0.9820482265347206,0.063456495831154,2021-01-08,cloudy,148.46379448247765,0.0,-1.2045560582883603,-0.8633852232393495,1.4678467673746172,-0.4380583445501704,-1.022247413814838
87,87,87,87,-0.014281640084181093,0.7295949804658158,0.1402812447637358,2021-01-08,cloudy,20.26571561767623,0.0,-1.2045560582883603,-0.8633852232393495,1.4678467673746172,-0.4380583445501704,-1.022247413814838
88,88,88,88,-0.3051153718507315,1.6206293996597607,-0.4045044302351915,2021-01-08,cloudy,-55.28810212764696,0.0,-1.2045560582883603,-0.8633852232393495,1.4678467673746172,-0.4380583445501704,-1.022247413814838
89,89,89,89,1.3458034567753314,0.1498268124087068,0.7915434375413408,2021-01-09,sunny,106.12389641383854,0.0,-1.2045560582883603,-0.7485524444184717,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
90,90,90,90,-2.542160606700933,1.265727173939916,1.1505290344254495,2021-01-09,cloudy,-12.12414129759648,0.0,-1.2045560582883603,-0.7485524444184717,1.4678467673746172,-0.4380583445501704,-1.022247413814838
91,91,91,91,1.0088573306072068,-1.1747987354804577,-1.332295654350083,2021-01-09,rainy,-34.63483352634338,0.0,-1.2045560582883603,-0.7485524444184717,-0.6812700223393171,2.2828009383701424,-1.022247413814838
92,92,92,92,0.7670231926762203,0.1748812359373723,0.0656638862121821,2021-01-09,cloudy,-6.875387838035898,0.0,-1.2045560582883603,-0.7485524444184717,1.4678467673746172,-0.4380583445501704,-1.022247413814838
93,93,93,93,-1.0219235203002075,-1.430713787053962,-0.3088167504155212,2021-01-09,cloudy,-88.78246203193775,0.0,-1.2045560582883603,-0.7485524444184717,1.4678467673746172,-0.4380583445501704,-1.022247413814838
94,94,94,94,-0.3708141650238301,-0.4444064336397192,-1.414686392901702,2021-01-09,sunny,-161.00062070416377,0.0,-1.2045560582883603,-0.7485524444184717,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
95,95,95,95,-0.04925907711057919,-0.9509429369113062,0.030754505581271605,2021-01-09,sunny,-27.03459502141365,0.0,-1.2045560582883603,-0.7485524444184717,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
96,96,96,96,1.0774798705049122,0.060664182762161796,1.482802284011791,2021-01-09,sunny,80.60731446761845,0.0,-1.2045560582883603,-0.7485524444184717,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
97,97,97,97,0.4136097435029808,1.413931234290977,-0.1670699049558022,2021-01-09,cloudy,15.278362289687744,0.0,-1.2045560582883603,-0.7485524444184717,1.4678467673746172,-0.4380583445501704,-1.022247413814838
98,98,98,98,0.6325058601051762,0.5022923845015954,0.5929979820495506,2021-01-09,sunny,102.73518682930025,0.0,-1.2045560582883603,-0.7485524444184717,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
99,99,99,99,-1.7752952343844668,-0.7903784159633733,0.0005428878136946036,2021-01-09,,-163.5878974750109,0.0,-1.2045560582883603,-0.7485524444184717,-0.6812700223393171,-0.4380583445501704,-1.022247413814838
100,100,100,100,0.2739040128826848,-0.5889113594175137,-1.018217570414382,2021-01-10,rainy,-35.01923531865875,0.0,-1.2045560582883603,-0.6337196655975939,-0.6812700223393171,2.2828009383701424,-1.022247413814838
101,101,101,101,-1.526573296890183,-0.4312935318775743,1.7534081764363003,2021-01-10,sunny,-56.34436724809794,0.0,-1.2045560582883603,-0.6337196655975939,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
102,102,102,102,-0.984910780009584,0.1292583418527157,-0.8762981520112265,2021-01-10,sunny,-92.6932577780856,0.0,-1.2045560582883603,-0.6337196655975939,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
103,103,103,103,1.378028263241128,1.4325836373338563,-0.9379123660977666,2021-01-10,sunny,-13.966892521795245,0.0,-1.2045560582883603,-0.6337196655975939,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
104,104,104,104,0.9190722411979982,-1.718961866643394,-0.2079690636027894,2021-01-10,rainy,52.78852238705537,0.0,-1.2045560582883603,-0.6337196655975939,-0.6812700223393171,2.2828009383701424,-1.022247413814838
105,105,105,105,0.4359983088518638,1.0556828948566348,1.875555927263597,,,127.34274798622693,,,,-0.6812700223393171,-0.4380583445501704,-1.022247413814838
106,106,106,106,-0.9732785468102976,-1.5600249184331747,0.9033395186738484,2021-01-10,cloudy,6.65895549093765,0.0,-1.2045560582883603,-0.6337196655975939,1.4678467673746172,-0.4380583445501704,-1.022247413814838
107,107,107,107,1.575822116948768,1.5642289636965991,-0.1871229614508425,2021-01-10,cloudy,85.95110210339601,0.0,-1.2045560582883603,-0.6337196655975939,1.4678467673746172,-0.4380583445501704,-1.022247413814838
108,108,108,108,0.06409309873044491,-0.031000182226829303,1.064818955836884,2021-01-10,cloudy,102.41361604602643,0.0,-1.2045560582883603,-0.6337196655975939,1.4678467673746172,-0.4380583445501704,-1.022247413814838
109,109,109,109,0.8155159885681824,-0.2604891161039164,-1.188344856498552,2021-01-10,sunny,22.35671606659811,0.0,-1.2045560582883603,-0.6337196655975939,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
110,110,110,110,-0.2922174919705634,0.2462418180128881,1.4010019826001343,2021-01-10,sunny,38.19470044727567,0.0,-1.2045560582883603,-0.6337196655975939,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
111,111,111,111,-1.4224792955682146,-1.599324706340009,1.846720620432769,2021-01-10,rainy,-12.578497420331493,0.0,-1.2045560582883603,-0.6337196655975939,-0.6812700223393171,2.2828009383701424,-1.022247413814838
112,112,112,112,0.4175485380538191,0.4540340167048273,-0.977784276867438,2021-01-11,cloudy,33.67080868060597,0.0,-1.2045560582883603,-0.518886886776716,1.4678467673746172,-0.4380583445501704,-1.022247413814838
113,113,113,113,-0.707877474914264,0.6165129466004734,-0.6502044637375605,2021-01-11,sunny,-91.38840106543668,0.0,-1.2045560582883603,-0.518886886776716,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
114,114,114,114,0.413863766371255,-0.8790360034337114,0.1745487628905231,2021-01-11,sunny,36.803047972618685,0.0,-1.2045560582883603,-0.518886886776716,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
115,115,115,115,0.280474877411704,0.006983778425525696,0.9014640084081242,2021-01-11,sunny,37.46420374109182,0.0,-1.2045560582883603,-0.518886886776716,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
116,116,116,116,0.4691694164952658,-0.1766824404860844,0.79039592394322,2021-01-11,rainy,55.01813724259145,0.0,-1.2045560582883603,-0.518886886776716,-0.6812700223393171,2.2828009383701424,-1.022247413814838
117,117,117,117,-1.2473530320989852,1.6154344260534752,-1.5550939969113768,2021-01-11,sunny,-118.59714209727268,0.0,-1.2045560582883603,-0.518886886776716,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
118,118,118,118,-0.6232602447907148,-0.3640514018969186,0.4231247571689693,2021-01-11,sunny,-48.40731860945394,0.0,-1.2045560582883603,-0.518886886776716,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
119,119,119,119,1.4544275881569213,-1.3896802478606642,-0.965928539885992,2021-01-11,sunny,122.40213051923952,0.0,-1.2045560582883603,-0.518886886776716,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
120,120,120,120,-0.06136385652190619,0.4532764430938737,-0.2543266797244306,2021-01-11,sunny,-76.54835810879021,0.0,-1.2045560582883603,-0.518886886776716,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
121,121,121,121,-0.050521294794114796,1.7026115463832112,-0.7063202080431898,2021-01-11,cloudy,-81.02243727389612,0.0,-1.2045560582883603,-0.518886886776716,1.4678467673746172,-0.4380583445501704,-1.022247413814838
122,122,122,122,0.1254005831183452,1.1331139572665303,-0.5615270546117275,2021-01-11,sunny,-91.73168146774738,0.0,-1.2045560582883603,-0.518886886776716,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
123,123,123,123,0.7221502143188514,0.4255592503567715,1.8424353237912672,2021-01-12,sunny,143.28047324764114,0.0,-1.2045560582883603,-0.4040541079558381,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
124,124,124,124,0.575157355958573,0.5421870077949184,-0.048551845876273196,2021-01-12,sunny,71.41775135160947,0.0,-1.2045560582883603,-0.4040541079558381,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
125,125,125,125,1.5545478341782526,1.810001454564892,-0.8345097094830882,2021-01-12,sunny,48.55418820062837,0.0,-1.2045560582883603,-0.4040541079558381,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
126,126,126,126,-0.6140510774796618,-1.133823869813531,1.6891964501184464,2021-01-12,cloudy,22.13529071272656,0.0,-1.2045560582883603,-0.4040541079558381,1.4678467673746172,-0.4380583445501704,-1.022247413814838
127,127,127,127,0.7972804816517659,0.1454242245742556,0.2299273869988642,2021-01-12,sunny,71.86052760357714,0.0,-1.2045560582883603,-0.4040541079558381,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
