,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,feature0,feature1,feature2,date,weather,target,year,month,day,weather_cloudy,weather_rainy,weather_sunny
28,28,28,28,-1.0186029408072703,1.2965814157569413,0.6543689619895269,2021-01-03,sunny,-56.60626973804823,0.0,-1.2045560582883603,-1.4375491173437387,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
686,686,686,686,-1.4664445813622418,1.5919882944331316,-0.8590715653634192,2021-03-03,sunny,-19.62866298610868,0.0,1.2069845987284578,-1.4375491173437387,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
68,68,68,68,0.9773541151141734,0.3487604082494877,-0.3756774486316458,2021-01-07,sunny,92.78097014406788,0.0,-1.2045560582883603,-0.9782180020602274,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
812,812,812,812,-1.0658661412922827,0.7653618807167164,-0.404236615102064,2021-03-15,sunny,-118.87921738230268,0.0,1.2069845987284578,-0.05955577149320458,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
448,448,448,448,1.8452077368186788,-1.1975821768660408,0.9902784593746494,2021-02-10,rainy,212.23967660616327,0.0,0.001214270220048785,-0.6337196655975939,-0.6812700223393171,2.2828009383701424,-1.022247413814838
746,746,746,746,-1.2148055874317136,0.974124370433086,0.4524144871628362,2021-03-09,sunny,-79.48995507106616,0.0,1.2069845987284578,-0.7485524444184717,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
104,104,104,104,0.9190722411979982,-1.718961866643394,-0.2079690636027894,2021-01-10,rainy,52.78852238705537,0.0,-1.2045560582883603,-0.6337196655975939,-0.6812700223393171,2.2828009383701424,-1.022247413814838
391,391,391,391,0.05806531400553631,0.7874748155043076,0.7751512637115828,2021-02-05,cloudy,32.20173017279234,0.0,0.001214270220048785,-1.207883559701983,1.4678467673746172,-0.4380583445501704,-1.022247413814838
595,595,595,595,-0.1907244320857401,-0.9052535941221096,1.8529510633188104,2021-02-23,sunny,86.567818744404,0.0,0.001214270220048785,0.8591064590738182,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
639,639,639,639,-0.4430741094150745,-0.1698224982272589,-1.865355711597804,2021-02-27,sunny,-61.608178017501785,0.0,0.001214270220048785,1.3184375743573296,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
454,454,454,454,-0.7252002207044747,0.1839062662609825,-0.5377849277802399,2021-02-10,sunny,-35.619703658956865,0.0,0.001214270220048785,-0.6337196655975939,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
649,649,649,649,0.3211278359785469,1.0555059720023543,0.6560053001161105,2021-02-28,sunny,64.36912618812991,0.0,0.001214270220048785,1.4332703531782074,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
804,804,804,804,1.0814879164974145,0.0004831322201726955,0.1742542593637417,2021-03-14,sunny,130.03371784157247,0.0,1.2069845987284578,-0.17438855031408243,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
390,390,390,390,0.8831204800268029,,-1.6642173278832546,2021-02-05,sunny,-72.81836544480433,0.0,0.001214270220048785,-1.207883559701983,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
470,470,470,470,-1.041234580225826,1.8668014258307413,-1.4407106677567003,2021-02-12,sunny,-187.2609948585052,0.0,0.001214270220048785,-0.4040541079558381,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
206,206,206,206,0.4643521202283174,0.1101333060088465,-0.019040138367236295,2021-01-19,sunny,-82.78864573587394,0.0,-1.2045560582883603,0.3997753437903068,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
813,813,813,813,-0.1545996138174444,-1.70487683191349,1.0582555395934643,2021-03-15,cloudy,52.50800482964401,0.0,1.2069845987284578,-0.05955577149320458,1.4678467673746172,-0.4380583445501704,-1.022247413814838
21,21,21,21,-0.8430374401234982,-0.5588126557625854,-0.71317057358116,2021-01-02,sunny,-40.64631664058805,0.0,-1.2045560582883603,-1.5523818961646165,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
951,951,951,951,-0.7293931070591039,-0.010728147337529505,-0.033013686316570194,2021-03-27,rainy,-128.8353445440425,0.0,1.2069845987284578,1.3184375743573296,-0.6812700223393171,2.2828009383701424,-1.022247413814838
890,890,890,890,0.2496291461084777,0.1419570418750825,-1.7638131014234983,2021-03-22,rainy,-101.7745595079342,0.0,1.2069845987284578,0.7442736802529404,-0.6812700223393171,2.2828009383701424,-1.022247413814838
734,734,734,734,-0.8707372795654146,0.8725412545099804,-1.0285162024833852,2021-03-08,cloudy,-191.5815751065191,0.0,1.2069845987284578,-0.8633852232393495,1.4678467673746172,-0.4380583445501704,-1.022247413814838
869,869,869,869,0.7682924404231376,1.1861210827027906,-0.1712841634087174,2021-03-20,sunny,10.45781363591881,0.0,1.2069845987284578,0.5146081226111846,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
792,792,792,792,0.3851744346148789,-0.7508768116109521,0.6223147985868235,2021-03-13,rainy,211.28060324930988,0.0,1.2069845987284578,-0.2892213291349603,-0.6812700223393171,2.2828009383701424,-1.022247413814838
401,401,401,401,-0.3337157643551776,0.2036149907349396,-0.285616001857845,2021-02-06,sunny,-48.02781202027321,0.0,0.001214270220048785,-1.0930507808811052,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
56,56,56,56,-0.3244585039905817,-1.1999910056818004,-1.3950954743275985,2021-01-06,sunny,0.6101848938081389,0.0,-1.2045560582883603,-1.0930507808811052,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
130,130,130,130,-0.10125501198202398,1.1583059857698863,-0.1579356114982167,2021-01-12,sunny,53.4065498259623,0.0,-1.2045560582883603,-0.4040541079558381,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
126,126,126,126,-0.6140510774796618,-1.133823869813531,1.6891964501184464,2021-01-12,cloudy,22.13529071272656,0.0,-1.2045560582883603,-0.4040541079558381,1.4678467673746172,-0.4380583445501704,-1.022247413814838
745,745,745,745,0.7496078625001115,-0.9310305604465644,-0.2938360745967606,2021-03-09,cloudy,42.28960080311988,0.0,1.2069845987284578,-0.7485524444184717,1.4678467673746172,-0.4380583445501704,-1.022247413814838
626,626,626,626,1.360231745951349,-0.20685369733121,-2.270572571432424,2021-02-26,sunny,-15.820561481258403,0.0,0.001214270220048785,1.2036047955364517,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
887,887,887,887,-0.3665011839430922,-0.0965496765434001,-0.6630918480684155,2021-03-21,cloudy,66.14154919169994,0.0,1.2069845987284578,0.6294409014320625,1.4678467673746172,-0.4380583445501704,-1.022247413814838
397,397,397,397,1.1193535037029128,-2.0362557701734,-0.014009202996449697,2021-02-05,sunny,52.75052262246528,0.0,0.001214270220048785,-1.207883559701983,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
17,17,17,17,2.38779805417159,-0.2453467585010977,0.058463481407812004,2021-01-02,sunny,155.719661899099,0.0,-1.2045560582883603,-1.5523818961646165,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
377,377,377,377,1.4649471047814833,2.0740680423467444,1.0318561759975176,2021-02-03,sunny,171.38784113621762,0.0,0.001214270220048785,-1.4375491173437387,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
936,936,936,936,-1.4464546251170347,1.0885302715166711,-0.9987315681192532,2021-03-26,cloudy,-222.78763541611823,0.0,1.2069845987284578,1.2036047955364517,1.4678467673746172,-0.4380583445501704,-1.022247413814838
965,965,965,965,1.1899844296421402,0.3495701308956934,-0.4442955801816076,2021-03-28,sunny,67.20147961504705,0.0,1.2069845987284578,1.4332703531782074,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
781,781,781,781,-1.0706031014417552,-0.9200591726771186,-0.4266862585451667,2021-03-12,sunny,-48.35127554173583,0.0,1.2069845987284578,-0.4040541079558381,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
694,694,694,694,-0.3105539733312718,0.0663642206346102,0.2054522602112817,2021-03-04,sunny,-80.81107609662912,0.0,1.2069845987284578,-1.3227163385228609,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
550,550,550,550,-0.9628196661326348,0.7083327534412195,0.4031233483197644,2021-02-19,sunny,-81.06968284239848,0.0,0.001214270220048785,0.3997753437903068,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
134,134,134,134,0.3405588358084414,1.1027695590034736,-0.9048873832543138,2021-01-13,cloudy,-29.217075635001496,0.0,-1.2045560582883603,-0.2892213291349603,1.4678467673746172,-0.4380583445501704,-1.022247413814838
662,662,662,662,0.4602469297818665,-0.8389087178957717,-0.2234776876721361,2021-03-01,sunny,60.69013433952241,0.0,1.2069845987284578,-1.6672146749854944,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
597,597,597,597,-0.028733287077623793,,-1.5009119378155629,2021-02-23,rainy,-88.86729423928573,0.0,0.001214270220048785,0.8591064590738182,-0.6812700223393171,2.2828009383701424,-1.022247413814838
838,838,838,838,1.3143445455347025,-1.716915171941735,-0.4915625186401783,2021-03-17,sunny,69.15215557922575,0.0,1.2069845987284578,0.1701097861485511,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
234,234,234,234,1.069281230385517,-0.9007799340174982,0.8262156311710985,2021-01-22,cloudy,53.49681368125381,0.0,-1.2045560582883603,0.7442736802529404,1.4678467673746172,-0.4380583445501704,-1.022247413814838
685,685,685,685,-0.8905246375277932,-0.6344868630061268,0.2710371880984885,2021-03-03,rainy,-23.401350215181395,0.0,1.2069845987284578,-1.4375491173437387,-0.6812700223393171,2.2828009383701424,-1.022247413814838
488,488,488,488,-0.6410902160729115,-0.021382078275610002,0.5965276475145713,2021-02-13,cloudy,9.17356054040431,0.0,0.001214270220048785,-0.2892213291349603,1.4678467673746172,-0.4380583445501704,-1.022247413814838
882,882,882,882,-0.4912066140702689,-1.869221981010292,-0.6787969392310945,2021-03-21,sunny,-70.44233065693835,0.0,1.2069845987284578,0.6294409014320625,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
896,896,896,896,0.4219185165725762,0.1457381500097679,-0.7285070233880201,2021-03-22,rainy,-21.08198276900404,0.0,1.2069845987284578,0.7442736802529404,-0.6812700223393171,2.2828009383701424,-1.022247413814838
992,992,992,992,-0.3795303854079507,1.4738669943960323,1.5820449861153043,2021-03-31,rainy,123.19813952962738,0.0,1.2069845987284578,1.777768689640841,-0.6812700223393171,2.2828009383701424,-1.022247413814838
733,733,733,733,0.2157881656497572,-0.4800017571501025,-0.453521657865265,2021-03-07,cloudy,-27.715579337845902,0.0,1.2069845987284578,-0.9782180020602274,1.4678467673746172,-0.4380583445501704,-1.022247413814838
96,96,96,96,1.0774798705049122,0.060664182762161796,1.482802284011791,2021-01-09,sunny,80.60731446761845,0.0,-1.2045560582883603,-0.7485524444184717,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
814,814,814,814,1.4065049460888042,-0.6734530310402618,-1.50915765357284,2021-03-15,sunny,108.54498799981025,0.0,1.2069845987284578,-0.05955577149320458,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
877,877,877,877,1.3667358760971946,0.2540203939696108,1.3597086617887728,2021-03-20,sunny,185.92845716275616,0.0,1.2069845987284578,0.5146081226111846,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
532,532,532,532,-0.05940111959870879,1.4461508677751456,0.04380504502907181,2021-02-17,rainy,4.904130393680983,0.0,0.001214270220048785,0.1701097861485511,-0.6812700223393171,2.2828009383701424,-1.022247413814838
434,434,434,434,1.3783229840129434,-0.3414844214525471,2.297538459652763,2021-02-09,rainy,270.6679618660577,0.0,0.001214270220048785,-0.7485524444184717,-0.6812700223393171,2.2828009383701424,-1.022247413814838
29,29,29,29,-1.7841226563052786,0.021157047535784897,0.006773960431957303,2021-01-03,cloudy,-147.53029420758327,0.0,-1.2045560582883603,-1.4375491173437387,1.4678467673746172,-0.4380583445501704,-1.022247413814838
617,617,617,617,0.018196194804705808,-0.0763694136609304,-0.2127626677760644,2021-02-25,cloudy,-3.855293573392613,0.0,0.001214270220048785,1.0887720167155739,1.4678467673746172,-0.4380583445501704,-1.022247413814838
93,93,93,93,-1.0219235203002075,-1.430713787053962,-0.3088167504155212,2021-01-09,cloudy,-88.78246203193775,0.0,-1.2045560582883603,-0.7485524444184717,1.4678467673746172,-0.4380583445501704,-1.022247413814838
641,641,641,641,0.003250729567309907,-0.0813024474567846,0.973407877211425,2021-02-27,cloudy,32.288211427139906,0.0,0.001214270220048785,1.3184375743573296,1.4678467673746172,-0.4380583445501704,-1.022247413814838
340,340,340,340,1.6002070163736175,0.9575117622077104,0.6323745597271029,2021-01-31,sunny,190.3924057027251,0.0,-1.2045560582883603,1.777768689640841,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
23,23,23,23,-0.3907099161042561,-0.4452716214667552,0.8234298144107123,2021-01-03,sunny,7.055509318538136,0.0,-1.2045560582883603,-1.4375491173437387,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
914,914,914,914,0.3919290528163771,0.7735742862999003,1.0431703793221074,,sunny,54.501384534754905,,,,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
238,238,238,238,0.6192233713692323,-2.129945511310866,0.9933444524312424,2021-01-22,sunny,118.91010956274845,0.0,-1.2045560582883603,0.7442736802529404,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
841,841,841,841,0.9345470901307096,-0.0955422280919438,0.6504325337196739,2021-03-17,sunny,89.83178450339138,0.0,1.2069845987284578,0.1701097861485511,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
209,209,209,209,-1.7187964484245128,-0.7676277323469816,-0.2975471084590483,2021-01-19,cloudy,-82.24983090742627,0.0,-1.2045560582883603,0.3997753437903068,1.4678467673746172,-0.4380583445501704,-1.022247413814838
603,603,603,603,-1.2093807956618992,0.458227379768424,1.215227978517034,2021-02-24,cloudy,-14.080082217550189,0.0,0.001214270220048785,0.973939237894696,1.4678467673746172,-0.4380583445501704,-1.022247413814838
72,72,72,72,2.3948649296481173,-1.2847106226621403,-0.8399646718940705,2021-01-07,cloudy,71.456342588799,0.0,-1.2045560582883603,-0.9782180020602274,1.4678467673746172,-0.4380583445501704,-1.022247413814838
718,718,718,718,-1.584243648044522,-0.9600600587048445,0.0782972385260017,2021-03-06,rainy,-154.20170142474268,0.0,1.2069845987284578,-1.0930507808811052,-0.6812700223393171,2.2828009383701424,-1.022247413814838
307,307,307,307,-1.638866908628515,0.5057563281737779,0.8275781330305458,2021-01-28,cloudy,-75.94211388729937,0.0,-1.2045560582883603,1.4332703531782074,1.4678467673746172,-0.4380583445501704,-1.022247413814838
696,696,696,696,-0.5601507101772097,,0.9230591080534628,2021-03-04,sunny,23.160216744253127,0.0,1.2069845987284578,-1.3227163385228609,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
35,35,35,35,1.0519936829481271,-1.5422595752280606,-0.776822705396449,2021-01-04,rainy,-0.9769902472119868,0.0,-1.2045560582883603,-1.3227163385228609,-0.6812700223393171,2.2828009383701424,-1.022247413814838
232,232,232,232,-1.0529095014327134,-0.077213071815983,-0.2501372116054243,2021-01-21,sunny,-35.3150409371679,0.0,-1.2045560582883603,0.6294409014320625,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
64,64,64,64,-0.7794872463950553,-1.4581993638158963,-0.1848711196207643,2021-01-06,cloudy,-20.336586645803408,0.0,-1.2045560582883603,-1.0930507808811052,1.4678467673746172,-0.4380583445501704,-1.022247413814838
908,908,908,908,-1.3286977191572116,-1.0291858547760384,-0.3570836249574932,2021-03-23,cloudy,-164.35028880586816,0.0,1.2069845987284578,0.8591064590738182,1.4678467673746172,-0.4380583445501704,-1.022247413814838
934,934,934,934,-0.4926046767459318,-0.2771672453694247,-0.3529437269175711,2021-03-26,cloudy,-59.067490274455295,0.0,1.2069845987284578,1.2036047955364517,1.4678467673746172,-0.4380583445501704,-1.022247413814838
318,318,318,318,0.8964120643841037,-0.0734452133182561,-0.260115457843336,2021-01-29,cloudy,-4.69492114667711,0.0,-1.2045560582883603,1.5481031319990852,1.4678467673746172,-0.4380583445501704,-1.022247413814838
428,428,428,428,0.8955754803362043,-0.6336255984353629,0.3476831162932824,2021-02-08,cloudy,88.8303648799381,0.0,0.001214270220048785,-0.8633852232393495,1.4678467673746172,-0.4380583445501704,-1.022247413814838
967,967,967,967,-1.9309179990670369,-0.6428156673388713,1.208546167762354,2021-03-29,cloudy,-41.0277014061861,0.0,1.2069845987284578,1.5481031319990852,1.4678467673746172,-0.4380583445501704,-1.022247413814838
677,677,677,677,0.8529956568299628,0.1022643054844094,0.3865364280530415,2021-03-02,sunny,46.78347981672525,0.0,1.2069845987284578,-1.5523818961646165,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
396,396,396,396,-0.1763127965210233,1.673078158657042,1.9159269839740385,2021-02-05,sunny,66.84551257516208,0.0,0.001214270220048785,-1.207883559701983,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
92,92,92,92,0.7670231926762203,0.1748812359373723,0.0656638862121821,2021-01-09,cloudy,-6.875387838035898,0.0,-1.2045560582883603,-0.7485524444184717,1.4678467673746172,-0.4380583445501704,-1.022247413814838
528,528,528,528,0.5677158445322172,0.2890688006121744,0.229247097910729,2021-02-17,sunny,52.70466056046072,0.0,0.001214270220048785,0.1701097861485511,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
998,998,998,998,-0.2506935334070357,-1.1593333915500983,0.3107284246794733,2021-03-31,sunny,19.15073187846356,0.0,1.2069845987284578,1.777768689640841,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
581,581,581,581,1.6520466717103734,-0.5409107317821936,-0.99630252674287,2021-02-22,sunny,127.19938197024572,0.0,0.001214270220048785,0.7442736802529404,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
829,829,829,829,0.3095585680775967,-0.8822796719537609,-0.8486744953232087,2021-03-16,sunny,-22.118446018899032,0.0,1.2069845987284578,0.05527700732767326,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
